Price	Description	Category	Product name	Page title	Image URL	Options	Parts Brand	Model Brand	Model Year	Displacement	Model Name	JAN
"11260BP520-RMA"	"<table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td bgcolor=""#e7e7e7"">メーカー</td><td colspan=""4"">USヨシムラ</td></tr><tr><td bgcolor=""#e7e7e7"">適合車種</td><td>Suzuki</td><td>GSX250R</td><td bgcolor=""#e7e7e7 "">年式</td><td>2018年-2019年式</td></tr><tr><td bgcolor=""#e7e7e7"">適合マフラー</td><td colspan=""4"">型番: 11260AP520</td></tr><tr><td bgcolor=""#e7e7e7"">商品名</td><td colspan=""4"">Yoshimura Stainless Steel Muffler Assembly</td></tr><tr><td bgcolor=""#e7e7e7"">商品内容</td><td colspan=""4"">メイン画像の<strong><span style=""color: #ff0000;"">3</span><span style=""color: #ff0000;"">番</span></strong>の商品のみとなります。</td></tr><tr><td bgcolor=""#e7e7e7"">通常納期</td><td colspan=""4"">3週間から1ヶ月程度</td></tr><tr><td bgcolor=""#e7e7e7"">メーカーURL</td><td colspan=""4""><a href=""http://www.yoshimura-rd.com"" target=""_blank"">http://www.yoshimura-rd.com</a></td></tr></tbody></table><table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td>※</td><td>こちらの商品は<span style=""color: #ff0000;""><strong>リペアパーツ(修理用部品)</strong></span>です。メイン画像の商品の<span style=""color: #ff0000;""><strong>一部分</strong></span>だけとなり<span style=""background-color: #ff0000;""></span>ますのでご注意ください。<br />注文確定後はお客様ご都合のキャンセル及び返品等は出来ません。詳しくは<a href=""http://gigastation.jp/about-us.html"" target=""_blank"">こちら</a>をご覧ください。</td></tr></tbody></table>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ リペアパーツ/バッフル等"	"USヨシムラ リペアパーツ(修理用部品) GSX250R 2018-2019 Race Alpha T Works Finish ステンレスマフラーのみ 11260BP520-RMA"	"USヨシムラ リペアパーツ 修理用部品 GSX250R 2018 Race Alpha T マフラーのみ 11260bp520-rma"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/140/11260AP520_xtf1-mf_tis1-7m.jpg?t=1578977637"	""	"USヨシムラ"	"スズキ"	"2018(平成30)年式, 2019(令和元)年式"	"151cc～250cc"	"スズキ GSX250R"	"11260BP520-RMA"
"RACE-SPS-1"	"<table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td bgcolor=""#e7e7e7"">メーカー</td><td colspan=""4"">USヨシムラ</td></tr><tr><td bgcolor=""#e7e7e7"">適合車種</td><td>Suzuki</td><td>GSX250R</td><td bgcolor=""#e7e7e7 "">年式</td><td>2018年式</td></tr><tr><td bgcolor=""#e7e7e7"">適合マフラー</td><td colspan=""4"">型番: 11260AP520</td></tr><tr><td bgcolor=""#e7e7e7"">商品名</td><td colspan=""4"">Medium Exhaust Spring (2.3 in)</td></tr><tr><td bgcolor=""#e7e7e7"">商品内容</td><td colspan=""4"">メイン画像の<strong><span style=""color: #ff0000;"">6</span><span style=""color: #ff0000;"">番</span></strong>の商品のみとなります。</td></tr><tr><td bgcolor=""#e7e7e7"">通常納期</td><td colspan=""4"">3週間から1ヶ月程度</td></tr><tr><td bgcolor=""#e7e7e7"">メーカーURL</td><td colspan=""4""><a href=""http://www.yoshimura-rd.com"" target=""_blank"">http://www.yoshimura-rd.com</a></td></tr></tbody></table><table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td>※</td><td>こちらの商品は<span style=""color: #ff0000;""><strong>リペアパーツ(修理用部品)</strong></span>です。メイン画像の商品の<span style=""color: #ff0000;""><strong>一部分</strong></span>だけとなり<span style=""background-color: #ff0000;""></span>ますのでご注意ください。<br />発注確定後のキャンセルはキャンセル料が発生することがあります。詳しくは<a href=""http://gigastation.jp/about-us.html"" target=""_blank"">こちら</a>をご覧ください。</td></tr></tbody></table>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ リペアパーツ/バッフル等"	"USヨシムラ リペアパーツ(修理用部品) GSX250R 2018 Race Alpha T Works Finish ステンレスマフラー用スプリング ミディアム(2.3 in) RACE-SPS-1"	"USヨシムラ リペアパーツ 修理用部品 GSX250R 2018 Race Alpha T スプリング ミディアム race-sps-1"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/140/11260AP520_xtf1-mf_tis1-7m_3s8e-63.jpg?t=1578977637"	""	"USヨシムラ"	"スズキ"	"2018(平成30)年式"	"151cc～250cc"	"スズキ GSX250R"	"RACE-SPS-1"
"21922-101"	"<table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td bgcolor=""#e7e7e7"">メーカー</td><td colspan=""4"">USヨシムラ</td></tr><tr><td bgcolor=""#e7e7e7"">適合車種</td><td>Suzuki</td><td>RM-Z450</td><td bgcolor=""#e7e7e7 "">年式</td><td>2018年式</td></tr><tr><td bgcolor=""#e7e7e7"">適合マフラー</td><td colspan=""4"">型番: 219220D320</td></tr><tr><td bgcolor=""#e7e7e7"">商品名</td><td colspan=""4"">Yoshimura Header</td></tr><tr><td bgcolor=""#e7e7e7"">商品内容</td><td colspan=""4"">メイン画像の<strong><span style=""color: #ff0000;"">1</span><span style=""color: #ff0000;"">番</span></strong>の商品のみとなります。</td></tr><tr><td bgcolor=""#e7e7e7"">通常納期</td><td colspan=""4"">3週間から1ヶ月程度</td></tr><tr><td bgcolor=""#e7e7e7"">メーカーURL</td><td colspan=""4""><a href=""http://www.yoshimura-rd.com"" target=""_blank"">http://www.yoshimura-rd.com</a></td></tr></tbody></table><table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td>※</td><td>こちらの商品は<span style=""color: #ff0000;""><strong>リペアパーツ(修理用部品)</strong></span>です。メイン画像の商品の<span style=""color: #ff0000;""><strong>一部分</strong></span>だけとなり<span style=""background-color: #ff0000;""></span>ますのでご注意ください。<br />注文確定後はお客様ご都合のキャンセル及び返品等は出来ません。詳しくは<a href=""http://gigastation.jp/about-us.html"" target=""_blank"">こちら</a>をご覧ください。</td></tr></tbody></table>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ リペアパーツ/バッフル等"	"USヨシムラ リペアパーツ(修理用部品) RM-Z450 2018 Signature RS-4 アルミマフラー用ヘッダーパイプ 21922-101"	"USヨシムラ リペアパーツ 修理用部品 RM-Z450 2018 Signature RS-4 ヘッダーパイプ 21922-101"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/140/219220D320.jpg?t=1578977657"	""	"USヨシムラ"	"スズキ"	"2018(平成30)年式"	"401cc～650cc"	"スズキ RM-Z450"	"21922-101"
"21922-144"	"<table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td bgcolor=""#e7e7e7"">メーカー</td><td colspan=""4"">USヨシムラ</td></tr><tr><td bgcolor=""#e7e7e7"">適合車種</td><td>Suzuki</td><td>RM-Z450</td><td bgcolor=""#e7e7e7 "">年式</td><td>2018年式</td></tr><tr><td bgcolor=""#e7e7e7"">適合マフラー</td><td colspan=""4"">型番: 219220D320</td></tr><tr><td bgcolor=""#e7e7e7"">商品名</td><td colspan=""4"">Yoshimura Tailpipe</td></tr><tr><td bgcolor=""#e7e7e7"">商品内容</td><td colspan=""4"">メイン画像の<strong><span style=""color: #ff0000;"">2</span><span style=""color: #ff0000;"">番</span></strong>の商品のみとなります。</td></tr><tr><td bgcolor=""#e7e7e7"">通常納期</td><td colspan=""4"">3週間から1ヶ月程度</td></tr><tr><td bgcolor=""#e7e7e7"">メーカーURL</td><td colspan=""4""><a href=""http://www.yoshimura-rd.com"" target=""_blank"">http://www.yoshimura-rd.com</a></td></tr></tbody></table><table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td>※</td><td>こちらの商品は<span style=""color: #ff0000;""><strong>リペアパーツ(修理用部品)</strong></span>です。メイン画像の商品の<span style=""color: #ff0000;""><strong>一部分</strong></span>だけとなり<span style=""background-color: #ff0000;""></span>ますのでご注意ください。<br />注文確定後はお客様ご都合のキャンセル及び返品等は出来ません。詳しくは<a href=""http://gigastation.jp/about-us.html"" target=""_blank"">こちら</a>をご覧ください。</td></tr></tbody></table>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ リペアパーツ/バッフル等"	"USヨシムラ リペアパーツ(修理用部品) RM-Z450 2018 Signature RS-4 アルミマフラー用テールパイプ 21922-144"	"USヨシムラ リペアパーツ 修理用部品 RM-Z450 2018 Signature RS-4 テールパイプ 21922-144"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/140/219220D320_f2tk-86.jpg?t=1578977657"	""	"USヨシムラ"	"スズキ"	"2018(平成30)年式"	"401cc～650cc"	"スズキ RM-Z450"	"21922-144"
"219220D320-RMA"	"<table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td bgcolor=""#e7e7e7"">メーカー</td><td colspan=""4"">USヨシムラ</td></tr><tr><td bgcolor=""#e7e7e7"">適合車種</td><td>Suzuki</td><td>RM-Z450</td><td bgcolor=""#e7e7e7 "">年式</td><td>2018年-2019年式</td></tr><tr><td bgcolor=""#e7e7e7"">適合マフラー</td><td colspan=""4"">型番: 219222D320</td></tr><tr><td bgcolor=""#e7e7e7"">商品名</td><td colspan=""4"">Yoshimura Muffler</td></tr><tr><td bgcolor=""#e7e7e7"">商品内容</td><td colspan=""4"">メイン画像の<strong><span style=""color: #ff0000;"">2</span><span style=""color: #ff0000;"">番</span></strong>の商品のみとなります。</td></tr><tr><td bgcolor=""#e7e7e7"">通常納期</td><td colspan=""4"">3週間から1ヶ月程度</td></tr><tr><td bgcolor=""#e7e7e7"">メーカーURL</td><td colspan=""4""><a href=""http://www.yoshimura-rd.com"" target=""_blank"">http://www.yoshimura-rd.com</a></td></tr></tbody></table><table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td>※</td><td>こちらの商品は<span style=""color: #ff0000;""><strong>リペアパーツ(修理用部品)</strong></span>です。メイン画像の商品の<span style=""color: #ff0000;""><strong>一部分</strong></span>だけとなり<span style=""background-color: #ff0000;""></span>ますのでご注意ください。<br />注文確定後はお客様ご都合のキャンセル及び返品等は出来ません。詳しくは<a href=""http://gigastation.jp/about-us.html"" target=""_blank"">こちら</a>をご覧ください。</td></tr></tbody></table>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ リペアパーツ/バッフル等"	"USヨシムラ リペアパーツ(修理用部品) RM-Z450 2018-2019 Signature RS-4 アルミマフラー用のみ 219220D320-RMA"	"USヨシムラ リペアパーツ 修理用部品 RM-Z450 2018 Signature RS-4 マフラー 219220d320-rma"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/140/219220D320_f2tk-86_fmve-7s.jpg?t=1578977657"	""	"USヨシムラ"	"スズキ"	"2018(平成30)年式, 2019(令和元)年式"	"401cc～650cc"	"スズキ RM-Z450"	"219220D320-RMA"
"RACE-SPX-2"	"<table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td bgcolor=""#e7e7e7"">メーカー</td><td colspan=""4"">USヨシムラ</td></tr><tr><td bgcolor=""#e7e7e7"">適合車種</td><td>Suzuki</td><td>RM-Z450</td><td bgcolor=""#e7e7e7 "">年式</td><td>2018年式</td></tr><tr><td bgcolor=""#e7e7e7"">適合マフラー</td><td colspan=""4"">型番: 219220D320<br />型番: 219221D220<br />型番: 219221D720<br />型番: 219222D320</td></tr><tr><td bgcolor=""#e7e7e7"">商品名</td><td colspan=""4"">Short Exhaust Spring (1.8 in)</td></tr><tr><td bgcolor=""#e7e7e7"">商品内容</td><td colspan=""4"">メイン画像の<strong><span style=""color: #ff0000;"">8</span><span style=""color: #ff0000;"">番</span></strong><span style=""color: #ff0000;""><span style=""color: #000000;"">または追加画像</span></span><strong><span style=""color: #ff0000;"">4番</span></strong>の商品のみとなります。</td></tr><tr><td bgcolor=""#e7e7e7"">通常納期</td><td colspan=""4"">3週間から1ヶ月程度</td></tr><tr><td bgcolor=""#e7e7e7"">メーカーURL</td><td colspan=""4""><a href=""http://www.yoshimura-rd.com"" target=""_blank"">http://www.yoshimura-rd.com</a></td></tr></tbody></table><table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td>※</td><td>こちらの商品は<span style=""color: #ff0000;""><strong>リペアパーツ(修理用部品)</strong></span>です。メイン画像の商品の<span style=""color: #ff0000;""><strong>一部分</strong></span>だけとなり<span style=""background-color: #ff0000;""></span>ますのでご注意ください。<span>RACE-SPX-1は</span><span>RACE-SPX-2に型番が変更になりました。</span><br />発注確定後のキャンセルはキャンセル料が発生することがあります。詳しくは<a href=""http://gigastation.jp/about-us.html"" target=""_blank"">こちら</a>をご覧ください。</td></tr></tbody></table>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ リペアパーツ/バッフル等"	"USヨシムラ リペアパーツ(修理用部品) RM-Z450 2018 Signature RS-4 マフラー用スプリング ショート(1.8 in) RACE-SPX-2"	"USヨシムラ リペアパーツ 修理用部品 RM-Z450 2018 Signature RS-4 スプリング ショート"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/140/219220D320_f2tk-86_fmve-7s_xova-l6.jpg?t=1578977657"	""	"USヨシムラ"	"スズキ"	"2018(平成30)年式"	"401cc～650cc"	"スズキ RM-Z450"	"RACE-SPX-2"
"21922-704F"	"<table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td bgcolor=""#e7e7e7"">メーカー</td><td colspan=""4"">USヨシムラ</td></tr><tr><td bgcolor=""#e7e7e7"">適合車種</td><td>Suzuki</td><td>RM-Z450</td><td bgcolor=""#e7e7e7 "">年式</td><td>2018年式</td></tr><tr><td bgcolor=""#e7e7e7"">適合マフラー</td><td colspan=""4"">型番: 219221D220<br />型番: 219221D720</td></tr><tr><td bgcolor=""#e7e7e7"">商品名</td><td colspan=""4"">Yoshimura Ti Header</td></tr><tr><td bgcolor=""#e7e7e7"">商品内容</td><td colspan=""4"">メイン画像の<strong><span style=""color: #ff0000;"">1</span><span style=""color: #ff0000;"">番</span></strong>の商品のみとなります。</td></tr><tr><td bgcolor=""#e7e7e7"">通常納期</td><td colspan=""4"">3週間から1ヶ月程度</td></tr><tr><td bgcolor=""#e7e7e7"">メーカーURL</td><td colspan=""4""><a href=""http://www.yoshimura-rd.com"" target=""_blank"">http://www.yoshimura-rd.com</a></td></tr></tbody></table><table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td>※</td><td>こちらの商品は<span style=""color: #ff0000;""><strong>リペアパーツ(修理用部品)</strong></span>です。メイン画像の商品の<span style=""color: #ff0000;""><strong>一部分</strong></span>だけとなり<span style=""background-color: #ff0000;""></span>ますのでご注意ください。<br />注文確定後はお客様ご都合のキャンセル及び返品等は出来ません。詳しくは<a href=""http://gigastation.jp/about-us.html"" target=""_blank"">こちら</a>をご覧ください。</td></tr></tbody></table>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ リペアパーツ/バッフル等"	"USヨシムラ リペアパーツ(修理用部品) RM-Z450 2018 Signature RS-4 カーボン/チタンマフラー用ヘッダーパイプ 21922-704F"	"USヨシムラ リペアパーツ 修理用部品 RM-Z450 2018 Signature RS-4 ヘッダーパイプ 21922-704f"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/140/219221D220.jpg?t=1578977658"	""	"USヨシムラ"	"スズキ"	"2018(平成30)年式"	"401cc～650cc"	"スズキ RM-Z450"	"21922-704F"
"21922-744"	"<table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td bgcolor=""#e7e7e7"">メーカー</td><td colspan=""4"">USヨシムラ</td></tr><tr><td bgcolor=""#e7e7e7"">適合車種</td><td>Suzuki</td><td>RM-Z450</td><td bgcolor=""#e7e7e7 "">年式</td><td>2018年式</td></tr><tr><td bgcolor=""#e7e7e7"">適合マフラー</td><td colspan=""4"">型番: 219221D220<br />型番: 219221D720</td></tr><tr><td bgcolor=""#e7e7e7"">商品名</td><td colspan=""4"">Yoshimura Ti Tailpipe</td></tr><tr><td bgcolor=""#e7e7e7"">商品内容</td><td colspan=""4"">メイン画像の<strong><span style=""color: #ff0000;"">2</span><span style=""color: #ff0000;"">番</span></strong>の商品のみとなります。</td></tr><tr><td bgcolor=""#e7e7e7"">通常納期</td><td colspan=""4"">3週間から1ヶ月程度</td></tr><tr><td bgcolor=""#e7e7e7"">メーカーURL</td><td colspan=""4""><a href=""http://www.yoshimura-rd.com"" target=""_blank"">http://www.yoshimura-rd.com</a></td></tr></tbody></table><table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td>※</td><td>こちらの商品は<span style=""color: #ff0000;""><strong>リペアパーツ(修理用部品)</strong></span>です。メイン画像の商品の<span style=""color: #ff0000;""><strong>一部分</strong></span>だけとなり<span style=""background-color: #ff0000;""></span>ますのでご注意ください。<br />注文確定後はお客様ご都合のキャンセル及び返品等は出来ません。詳しくは<a href=""http://gigastation.jp/about-us.html"" target=""_blank"">こちら</a>をご覧ください。</td></tr></tbody></table>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ リペアパーツ/バッフル等"	"USヨシムラ リペアパーツ(修理用部品) RM-Z450 2018 Signature RS-4 カーボン/チタンマフラー用テールパイプ 21922-744"	"USヨシムラ リペアパーツ 修理用部品 RM-Z450 2018 Signature RS-4 テールパイプ 21922-744"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/140/219221D220_82x4-7m.jpg?t=1578977658"	""	"USヨシムラ"	"スズキ"	"2018(平成30)年式"	"401cc～650cc"	"スズキ RM-Z450"	"21922-744"
"219221D220-RMA"	"<table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td bgcolor=""#e7e7e7"">メーカー</td><td colspan=""4"">USヨシムラ</td></tr><tr><td bgcolor=""#e7e7e7"">適合車種</td><td>Suzuki</td><td>RM-Z450</td><td bgcolor=""#e7e7e7 "">年式</td><td>2018年-2019年式</td></tr><tr><td bgcolor=""#e7e7e7"">適合マフラー</td><td colspan=""4"">型番: 219221D220</td></tr><tr><td bgcolor=""#e7e7e7"">商品名</td><td colspan=""4"">Yoshimura Carbon Fiber Muffler Assy</td></tr><tr><td bgcolor=""#e7e7e7"">商品内容</td><td colspan=""4"">メイン画像の<strong><span style=""color: #ff0000;"">3</span><span style=""color: #ff0000;"">番</span></strong>の商品のみとなります。</td></tr><tr><td bgcolor=""#e7e7e7"">通常納期</td><td colspan=""4"">3週間から1ヶ月程度</td></tr><tr><td bgcolor=""#e7e7e7"">メーカーURL</td><td colspan=""4""><a href=""http://www.yoshimura-rd.com"" target=""_blank"">http://www.yoshimura-rd.com</a></td></tr></tbody></table><table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td>※</td><td>こちらの商品は<span style=""color: #ff0000;""><strong>リペアパーツ(修理用部品)</strong></span>です。メイン画像の商品の<span style=""color: #ff0000;""><strong>一部分</strong></span>だけとなり<span style=""background-color: #ff0000;""></span>ますのでご注意ください。<br />注文確定後はお客様ご都合のキャンセル及び返品等は出来ません。詳しくは<a href=""http://gigastation.jp/about-us.html"" target=""_blank"">こちら</a>をご覧ください。</td></tr></tbody></table>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ リペアパーツ/バッフル等"	"USヨシムラ リペアパーツ(修理用部品) RM-Z450 2018-2019 Signature RS-4 カーボンマフラーのみ 219221D220-RMA"	"USヨシムラ リペアパーツ 修理用部品 RM-Z450 2018 Signature RS-4 マフラー 219221d220-rma"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/140/219221D220_82x4-7m_igt8-6r.jpg?t=1578977658"	""	"USヨシムラ"	"スズキ"	"2018(平成30)年式, 2019(令和元)年式"	"401cc～650cc"	"スズキ RM-Z450"	"219221D220-RMA"
"219221D720-RMA"	"<table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td bgcolor=""#e7e7e7"">メーカー</td><td colspan=""4"">USヨシムラ</td></tr><tr><td bgcolor=""#e7e7e7"">適合車種</td><td>Suzuki</td><td>RM-Z450</td><td bgcolor=""#e7e7e7 "">年式</td><td>2018年-2019年式</td></tr><tr><td bgcolor=""#e7e7e7"">適合マフラー</td><td colspan=""4"">型番: 219221D720</td></tr><tr><td bgcolor=""#e7e7e7"">商品名</td><td colspan=""4"">Yoshimura Titanium Muffler Assy</td></tr><tr><td bgcolor=""#e7e7e7"">商品内容</td><td colspan=""4"">メイン画像の<strong><span style=""color: #ff0000;"">3</span><span style=""color: #ff0000;"">番</span></strong>の商品のみとなります。</td></tr><tr><td bgcolor=""#e7e7e7"">通常納期</td><td colspan=""4"">3週間から1ヶ月程度</td></tr><tr><td bgcolor=""#e7e7e7"">メーカーURL</td><td colspan=""4""><a href=""http://www.yoshimura-rd.com"" target=""_blank"">http://www.yoshimura-rd.com</a></td></tr></tbody></table><table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td>※</td><td>こちらの商品は<span style=""color: #ff0000;""><strong>リペアパーツ(修理用部品)</strong></span>です。メイン画像の商品の<span style=""color: #ff0000;""><strong>一部分</strong></span>だけとなり<span style=""background-color: #ff0000;""></span>ますのでご注意ください。<br />注文確定後はお客様ご都合のキャンセル及び返品等は出来ません。詳しくは<a href=""http://gigastation.jp/about-us.html"" target=""_blank"">こちら</a>をご覧ください。</td></tr></tbody></table>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ リペアパーツ/バッフル等"	"USヨシムラ  RM-Z450 18-19 リペアパーツ 修理用部品 シグネチャ RS-4 チタンマフラーのみ 219221D720-RMA"	"USヨシムラ  RM-Z450 18 リペアパーツ 修理用部品 シグネチャ RS-4 チタンマフラーのみ 219221D720-RMA"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/140/219221D220_82x4-7m_igt8-6r_ioib-to.jpg?t=1578977658"	""	"USヨシムラ"	"スズキ"	"2018(平成30)年式, 2019(令和元)年式"	"401cc～650cc"	"スズキ RM-Z450"	"219221D720-RMA"
"RACE-SPS-1"	"<table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td bgcolor=""#e7e7e7"">メーカー</td><td colspan=""4"">USヨシムラ</td></tr><tr><td bgcolor=""#e7e7e7"">適合車種</td><td>Suzuki</td><td>RM-Z450</td><td bgcolor=""#e7e7e7 "">年式</td><td>2018年式</td></tr><tr><td bgcolor=""#e7e7e7"">適合マフラー</td><td colspan=""4"">型番: 219221D220<br />型番: 219221D720</td></tr><tr><td bgcolor=""#e7e7e7"">商品名</td><td colspan=""4"">Medium Exhaust Spring (2.3 in)</td></tr><tr><td bgcolor=""#e7e7e7"">商品内容</td><td colspan=""4"">メイン画像の<strong><span style=""color: #ff0000;"">5</span><span style=""color: #ff0000;"">番</span></strong>の商品のみとなります。</td></tr><tr><td bgcolor=""#e7e7e7"">通常納期</td><td colspan=""4"">3週間から1ヶ月程度</td></tr><tr><td bgcolor=""#e7e7e7"">メーカーURL</td><td colspan=""4""><a href=""http://www.yoshimura-rd.com"" target=""_blank"">http://www.yoshimura-rd.com</a></td></tr></tbody></table><table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td>※</td><td>こちらの商品は<span style=""color: #ff0000;""><strong>リペアパーツ(修理用部品)</strong></span>です。メイン画像の商品の<span style=""color: #ff0000;""><strong>一部分</strong></span>だけとなり<span style=""background-color: #ff0000;""></span>ますのでご注意ください。<br />発注確定後のキャンセルはキャンセル料が発生することがあります。詳しくは<a href=""http://gigastation.jp/about-us.html"" target=""_blank"">こちら</a>をご覧ください。</td></tr></tbody></table>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ リペアパーツ/バッフル等"	"USヨシムラ リペアパーツ(修理用部品) RM-Z450 2018 Signature RS-4 カーボン/チタンマフラー用スプリング ミディアム(2.3 in) RACE-SPS-1"	"USヨシムラ リペアパーツ 修理用部品 RM-Z450 2018 Signature RS-4 スプリング ミディアム race-sps-1"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/140/219221D220_82x4-7m_xmfc-47.jpg?t=1578977658"	""	"USヨシムラ"	"スズキ"	"2018(平成30)年式"	"401cc～650cc"	"スズキ RM-Z450"	"RACE-SPS-1"
"21922-152"	"<table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td bgcolor=""#e7e7e7"">メーカー</td><td colspan=""4"">USヨシムラ</td></tr><tr><td bgcolor=""#e7e7e7"">適合車種</td><td>Suzuki</td><td>RM-Z450</td><td bgcolor=""#e7e7e7 "">年式</td><td>2018年式</td></tr><tr><td bgcolor=""#e7e7e7"">適合マフラー</td><td colspan=""4"">型番: 219222D320</td></tr><tr><td bgcolor=""#e7e7e7"">商品名</td><td colspan=""4"">Yoshimura Tailpipe</td></tr><tr><td bgcolor=""#e7e7e7"">商品内容</td><td colspan=""4"">メイン画像の<strong><span style=""color: #ff0000;"">2</span><span style=""color: #ff0000;"">番</span></strong>の商品のみとなります。</td></tr><tr><td bgcolor=""#e7e7e7"">通常納期</td><td colspan=""4"">3週間から1ヶ月程度</td></tr><tr><td bgcolor=""#e7e7e7"">メーカーURL</td><td colspan=""4""><a href=""http://www.yoshimura-rd.com"" target=""_blank"">http://www.yoshimura-rd.com</a></td></tr></tbody></table><table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td>※</td><td>こちらの商品は<span style=""color: #ff0000;""><strong>リペアパーツ(修理用部品)</strong></span>です。メイン画像の商品の<span style=""color: #ff0000;""><strong>一部分</strong></span>だけとなり<span style=""background-color: #ff0000;""></span>ますのでご注意ください。<br />注文確定後はお客様ご都合のキャンセル及び返品等は出来ません。詳しくは<a href=""http://gigastation.jp/about-us.html"" target=""_blank"">こちら</a>をご覧ください。</td></tr></tbody></table>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ リペアパーツ/バッフル等"	"USヨシムラ リペアパーツ(修理用部品) RM-Z450 2018 Signature RS-4 アルミマフラー用テールパイプ 21922-152"	"USヨシムラ リペアパーツ 修理用部品 RM-Z450 2018 Signature RS-4 テールパイプ 21922-152"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/140/219222D320.jpg?t=1578977658"	""	"USヨシムラ"	"スズキ"	"2018(平成30)年式"	"401cc～650cc"	"スズキ RM-Z450"	"21922-152"
